Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N1866,71114.0,43194.0,51,30,83733,51044,0,0
N2576,103518.0,73936.75,62,43,105118,75278,0,0
N484,102187.375,69774.5,59,43,114583,73281,0,0
N1504,72319.75,41086.25,46,31,87911,48588,0,0
N733,121364.875,82443.0,73,46,134929,87211,0,0
N1392,144246.5,103161.625,83,62,153295,108234,0,0
N802,122948.375,85621.25,74,46,133989,90542,0,0
N871,125062.75,88178.875,76,48,134563,93221,0,0
N1134,67394.875,37792.625,44,21,82076,44393,0,0
N1788,72396.0,43039.75,49,32,86244,50976,0,0
N1562,73151.375,41729.875,47,30,88850,49350,0,0
N1288,141820.375,101206.875,82,59,150872,106313,0,0
N943,127765.5,90429.625,76,49,136738,95466,0,0
N1825,138909.0,98565.125,79,61,145783,101959,0,0
N2202,121254.75,86134.25,71,52,124933,87804,0,0
N2951,83791.25,59646.25,50,33,83745,60609,0,0
N368,93384.25,64325.5,54,39,105093,67079,0,0
N2917,60829.25,41506.375,35,22,67502,47537,0,0
N677,117158.0,79604.875,67,45,130485,84097,0,0
N1728,141404.75,100536.75,78,62,148975,104339,0,0
N3281,57046.75,39419.875,33,20,62464,44454,0,0
N3353,55924.25,38721.125,32,20,61016,43422,0,0
N3012,60095.0,41116.875,34,23,66520,47004,0,0
N2244,67028.25,43312.375,47,29,76461,50438,0,0
N692,118285.875,80390.25,69,45,131661,84917,0,0
N1366,143719.5,102773.625,83,61,152744,107846,0,0
N168,79049.25,54777.5,44,35,89619,56372,0,0
N2273,66757.5,43323.875,46,28,76031,50320,0,0
N225,83507.5,57841.25,46,38,94545,59799,0,0
N2085,128108.875,90913.125,74,55,132951,93174,0,0
N1834,138675.375,98407.25,79,61,145465,101731,0,0
N128,75511.75,52700.25,41,35,85248,53942,0,0
N1480,146447.25,104684.875,85,66,155455,109590,0,0
N2957,60576.5,41355.5,34,23,67175,47367,0,0
N3188,71045.25,49770.5,44,28,70355,50262,0,0
N1447,71769.125,40702.625,46,30,87274,48092,0,0
N2631,100730.25,71985.75,60,41,102018,73306,0,0
N2674,98122.0,70222.75,57,40,99138,71487,0,0
N2377,65802.0,43116.875,44,26,74607,49938,0,0
N1440,71644.5,40618.25,46,30,87127,47981,0,0
N2010,68916.75,43355.5,49,28,79552,50923,0,0
N1545,146095.625,104278.25,85,65,154866,108909,0,0
N1259,69007.625,38842.0,47,25,84007,45643,0,0
N381,94384.625,64978.25,54,40,106155,67821,0,0
N1607,144528.25,103148.125,83,65,152888,107421,0,0
N1867,137682.875,97666.5,77,61,144192,100838,0,0
N901,126300.75,89253.875,76,48,135435,94296,0,0
N2367,113516.0,80827.25,67,50,116163,82285,0,0
N1443,145451.375,103996.5,85,65,154441,108923,0,0
N370,93607.375,64477.0,54,39,105329,67243,0,0
N2791,91819.25,65720.0,54,37,92286,66941,0,0
N2913,60916.0,41558.625,35,22,67610,47591,0,0
N1821,139067.625,98674.75,79,61,145998,102111,0,0
N25,65153.25,47574.5,37,33,71194,48295,0,0
N1038,132743.25,94071.875,81,52,141778,99147,0,0
N1189,138580.625,98609.0,84,53,147664,103726,0,0
N2275,66704.0,43313.875,46,28,75951,50298,0,0
N1349,70345.25,39769.25,47,26,85573,46814,0,0
N568,57513.5,32733.0,36,21,69841,37785,0,0
N2508,64697.375,42890.625,44,26,72944,49515,0,0
N3130,58798.0,40421.125,34,22,64784,46015,0,0
N984,129989.75,92039.125,80,50,138980,97099,0,0
N1920,70402.75,43357.0,51,29,82284,51041,0,0
N2493,64830.75,42919.75,44,25,73131,49569,0,0
N1625,144066.75,102797.375,82,64,152325,107007,0,0
N1683,74471.625,42737.5,47,31,90416,50727,0,0
N2055,129369.75,91807.375,74,56,134427,94184,0,0
N998,130776.5,92592.375,80,52,139797,97674,0,0
N672,116929.5,79438.875,67,45,130250,83931,0,0
N159,78223.0,54265.5,43,35,88639,55791,0,0
N1853,138156.0,98015.625,78,61,144786,101242,0,0
N2485,108070.5,77062.0,64,45,110137,78494,0,0
N804,123017.5,85735.875,74,46,133970,90674,0,0
N1044,65859.75,36924.75,44,21,80225,43329,0,0
N3180,71363.25,50036.5,44,29,70675,50512,0,0
N2483,108214.5,77167.5,64,45,110291,78592,0,0
N54,64854.0,28222.625,154,15,74750,31862,0,0
N995,130562.25,92450.25,80,52,139572,97519,0,0
N3044,78756.0,55794.25,48,31,78403,56479,0,0
N3377,55439.5,38409.875,33,21,60394,42980,0,0
N1072,134364.5,95287.25,81,52,143438,100420,0,0
N324,59397.75,30650.875,77,20,70723,35048,0,0
N294,60166.0,30277.125,88,20,71308,34608,0,0
N1252,68920.375,38777.25,47,25,83903,45569,0,0
N2289,116656.25,82967.25,69,52,119626,84448,0,0
N1579,145331.125,103699.75,85,65,153892,108141,0,0
N2127,67727.625,43386.125,44,29,77495,50687,0,0
N231,83727.25,58001.75,46,38,94773,59965,0,0
N2927,85390.5,60911.75,51,33,85429,61909,0,0
N2703,96617.25,69214.0,56,39,97473,70434,0,0
N460,100735.625,68861.5,57,42,113014,72269,0,0
N2945,60750.25,41461.125,34,22,67395,47481,0,0
N3005,60135.5,41136.875,34,23,66576,47035,0,0
N3062,77707.25,54977.5,45,30,77304,55636,0,0
N2723,62881.75,42388.375,41,25,70377,48785,0,0
N3123,58921.75,40489.625,34,22,64952,46120,0,0
N1543,146150.25,104315.875,85,65,154946,108981,0,0
N58,64715.75,28295.875,153,15,74642,31948,0,0
N1369,70598.375,39948.75,47,27,85879,47041,0,0
N2211,120652.875,85715.25,71,52,124232,87349,0,0
N1329,142877.25,102096.0,83,60,151904,107173,0,0
N1710,141928.25,101043.875,80,64,149655,104950,0,0
N815,123253.0,86120.875,75,46,133936,91064,0,0
N1888,136931.5,97106.375,76,58,143218,100185,0,0
N762,122152.625,83871.0,73,46,134666,88657,0,0
N2290,66536.625,43309.0,45,28,75683,50221,0,0
N1403,144558.75,103388.375,83,62,153591,108418,0,0
N156,77987.25,54126.75,43,35,88352,55625,0,0
N2126,67750.625,43393.625,44,29,77526,50693,0,0
N2261,66890.125,43329.75,46,28,76231,50375,0,0
N637,58699.75,33274.5,37,19,71341,38587,0,0
N3084,76733.0,54209.25,45,30,76284,54856,0,0
N1833,138713.375,98432.5,79,61,145518,101769,0,0
N3184,71124.75,49837.25,44,28,70435,50325,0,0
N708,119404.0,81147.875,71,45,132837,85737,0,0
N1622,144149.25,102862.875,82,64,152419,107075,0,0
N60,64651.25,28339.375,151,15,74591,31991,0,0
N3268,57099.5,39462.625,32,20,62526,44497,0,0
N3333,56348.0,38986.875,32,20,61564,43809,0,0
N45,67118.5,48413.0,38,34,73986,49253,0,0
N1671,143004.0,101980.125,81,63,151013,106072,0,0
N807,61779.5,34970.75,41,20,75091,40629,0,0
N3061,77790.0,55046.0,45,30,77389,55701,0,0
N3029,59792.75,40938.25,34,23,66128,46787,0,0
N669,59213.0,33554.0,37,19,71955,38923,0,0
N3317,56666.5,39164.125,31,20,61986,44110,0,0
N1220,139747.0,99541.25,82,55,148798,104668,0,0
N1792,72269.0,43066.0,49,31,85989,50986,0,0
N398,95730.875,65844.0,55,41,107576,68771,0,0
N2609,63702.625,42618.0,40,24,71530,49135,0,0
N2647,99704.25,71323.0,59,40,100869,72580,0,0
N1733,141249.75,100402.25,78,63,148783,104173,0,0
N1127,67299.125,37747.125,44,21,81952,44321,0,0
N1975,133912.75,94921.0,77,57,139628,97697,0,0
N2084,68091.125,43354.5,45,28,78121,50794,0,0
N736,121703.125,82683.0,73,46,135277,87460,0,0
N3201,70419.75,49258.0,44,27,69720,49760,0,0
N495,102863.75,70207.625,59,43,115309,73749,0,0
N2994,60247.5,41171.625,34,23,66742,47128,0,0
N2861,88187.25,63000.25,53,36,88413,64133,0,0
N544,107262.25,73005.25,65,45,119981,76845,0,0
N599,111101.5,75448.875,66,45,124093,79599,0,0
N1775,140222.0,99552.125,78,60,147464,103171,0,0
N2376,112967.0,80459.25,67,48,115555,81911,0,0
N3102,75582.75,53280.5,44,30,75098,53955,0,0
N2626,101063.5,72211.25,60,42,102428,73564,0,0
N849,62599.25,35347.875,41,21,76183,41221,0,0
N2964,83239.5,59226.25,50,33,83157,60154,0,0
N2334,66220.25,43223.875,45,27,75211,50088,0,0
N1118,136141.625,96662.0,83,52,145242,101779,0,0
N3161,72449.25,50876.5,44,29,71804,51394,0,0
N176,79971.25,55395.75,44,36,90677,57034,0,0
N2574,103595.0,73995.75,62,43,105200,75330,0,0
N563,108405.5,73748.25,66,45,121189,77655,0,0
N1708,141994.25,101104.375,80,64,149745,105032,0,0
N2754,94016.25,67341.75,55,39,94655,68586,0,0
N216,82869.25,57389.0,45,38,93863,59301,0,0
N2862,88110.75,62946.0,53,36,88330,64072,0,0
N549,57122.5,32538.875,35,21,69370,37539,0,0
N1022,131850.0,93400.125,80,52,140879,98462,0,0
N876,125351.0,88438.875,76,48,134743,93496,0,0
N1074,134485.75,95381.25,82,52,143556,100518,0,0
N1409,144706.625,103489.875,83,62,153739,108510,0,0
N217,61716.25,29619.125,110,18,72426,33713,0,0
N1402,144523.125,103367.625,83,62,153554,108395,0,0
N1156,67636.875,37911.375,44,22,82386,44571,0,0
N1662,143144.0,102083.375,81,63,151199,106204,0,0
N402,96176.875,66105.0,55,41,108058,69079,0,0
N2528,105850.5,75537.25,64,44,107694,76940,0,0
N883,125603.0,88673.125,76,48,134908,93716,0,0
N2829,90058.25,64387.5,53,36,90405,65576,0,0
N1844,138430.75,98229.125,78,61,145140,101488,0,0
N200,81930.75,56754.5,45,38,92837,58548,0,0
N1796,72199.0,43062.0,49,31,85863,50989,0,0
N1871,137540.25,97559.875,77,61,144009,100719,0,0
N2788,91972.5,65834.5,54,37,92452,67059,0,0
N543,107152.5,72938.5,64,45,119862,76764,0,0
N962,128843.0,91209.25,78,50,137815,96251,0,0
N289,88042.5,60941.25,50,38,99371,63211,0,0
N122,74982.0,52400.0,41,35,84574,53606,0,0
N1764,73223.875,42961.0,48,31,87860,50930,0,0
N1645,143714.75,102534.875,82,64,151902,106701,0,0
N2857,88420.5,63173.0,53,36,88662,64316,0,0
N2161,124126.25,88115.25,71,54,128278,90010,0,0
N1483,146568.75,104784.625,85,66,155563,109662,0,0
N974,129488.25,91670.25,78,50,138472,96728,0,0
N1680,142754.0,101791.875,80,63,150693,105835,0,0
N749,121950.75,83293.625,73,46,134991,88099,0,0
N1516,72445.75,41173.75,46,31,88059,48708,0,0
N2540,105344.25,75196.0,63,44,107131,76576,0,0
N12,63803.5,47012.25,37,32,69246,47657,0,0
N2249,66983.25,43320.375,47,28,76385,50419,0,0
N642,114492.5,77737.625,66,45,127678,82083,0,0
N2033,68617.25,43330.5,48,27,79041,50886,0,0
N509,104003.875,70939.75,59,43,116517,74531,0,0
N65,64512.5,28401.25,149,15,74485,32077,0,0
N2449,109569.5,78099.75,65,46,111813,79563,0,0
N2307,115728.75,82322.25,68,52,118606,83805,0,0
N1330,142923.25,102136.5,83,60,151944,107206,0,0
N2961,83401.25,59360.0,50,33,83325,60284,0,0
N658,115825.75,78680.5,66,45,129082,83091,0,0
N1012,131490.25,93124.75,81,52,140521,98197,0,0
N2700,96767.25,69310.5,56,39,97641,70540,0,0
N3085,76654.5,54151.5,44,30,76201,54791,0,0
N1281,141604.75,101028.75,83,59,150657,106141,0,0
N2145,67563.5,43341.625,44,29,77269,50633,0,0
N667,59149.75,33520.75,37,19,71879,38881,0,0
N1167,67836.875,38020.375,43,23,82633,44716,0,0
N3357,61951.0,42781.25,38,25,61139,43063,0,0
N1647,143640.25,102479.625,81,64,151810,106633,0,0
N2899,61220.0,41694.625,36,22,68032,47807,0,0
N2032,68654.75,43332.875,48,27,79102,50891,0,0
N1570,73232.375,41791.375,47,30,88944,49430,0,0
N2265,66863.0,43330.375,46,28,76191,50364,0,0
N2276,117123.5,83299.75,69,52,120137,84770,0,0
N491,102753.75,70142.875,59,43,115188,73671,0,0
N1302,142172.375,101500.375,81,60,151230,106612,0,0
N2920,85779.25,61210.0,51,33,85844,62227,0,0
N1459,71855.75,40773.75,46,30,87372,48166,0,0
N913,126757.5,89620.625,76,48,135813,94667,0,0
N3104,59136.25,40598.5,34,23,65232,46288,0,0
N197,62280.375,29376.125,119,17,72839,33382,0,0
N421,57318.0,31446.375,49,20,69103,36145,0,0
N2120,126234.75,89597.625,74,55,130751,91678,0,0
N1964,134504.5,95331.5,78,58,140304,98164,0,0
N2417,111163.5,79207.5,66,47,113564,80665,0,0
N2869,61705.5,41980.625,39,23,68657,48121,0,0
N1931,135655.25,96125.875,77,58,141625,99064,0,0
N691,118171.375,80308.0,69,45,131543,84835,0,0
N152,77506.5,53835.5,42,35,87768,55289,0,0
N1116,136014.25,96556.875,83,52,145120,101691,0,0
N1201,139020.875,98968.75,84,54,148090,104072,0,0
N1075,134548.5,95434.0,82,52,143617,100567,0,0
N1846,71449.75,43132.25,50,31,84413,51025,0,0
N3285,56956.75,39368.375,33,20,62344,44368,0,0
N1158,137399.75,97660.875,83,52,146504,102779,0,0
N3351,55969.75,38748.375,33,20,61076,43465,0,0
N1485,146647.125,104847.5,85,66,155636,109710,0,0
N353,92184.125,63564.25,53,39,103798,66183,0,0
N3064,77624.5,54909.0,45,30,77219,55571,0,0
N1894,136736.0,96958.75,77,58,142975,100017,0,0
N929,127389.0,90133.625,75,48,136359,95150,0,0
N1896,136688.25,96916.875,77,58,142915,99975,0,0
N545,56928.75,32434.625,35,21,69138,37416,0,0
N1234,140410.0,100083.5,82,55,149448,105214,0,0
N1126,67245.75,37710.0,44,21,81890,44285,0,0
N3423,58528.75,40261.25,37,24,57692,40393,0,0
N84,70860.75,50202.0,41,34,79145,51197,0,0
N1011,131420.0,93075.25,81,52,140449,98144,0,0
N2287,116724.0,83017.75,69,52,119699,84494,0,0
N186,80864.25,56010.25,45,37,91670,57700,0,0
N1832,138753.0,98457.125,79,61,145571,101807,0,0
N1524,146465.25,104587.875,86,65,155360,109350,0,0
N2017,131330.0,93112.875,76,56,136708,95691,0,0
N870,62762.25,35412.5,41,22,76399,41335,0,0
N846,62540.5,35316.875,41,21,76111,41182,0,0
N2262,117608.75,83624.25,69,52,120682,85112,0,0
N1397,71026.25,40235.5,48,28,86385,47423,0,0
N24,64988.25,47508.0,37,33,70954,48215,0,0
N2179,122788.375,87201.0,71,53,126710,88972,0,0
N2401,65628.5,43085.375,42,26,74349,49872,0,0
N2808,91205.0,65251.0,53,36,91631,66471,0,0
N2785,92202.25,66007.0,54,37,92698,67236,0,0
N1017,65467.75,36728.0,44,20,79742,43079,0,0
N633,113940.75,77350.875,66,45,127093,81663,0,0
N787,61536.5,34826.75,42,20,74798,40469,0,0
N2102,67929.0,43407.375,44,28,77794,50743,0,0
N1137,136802.375,97182.25,82,52,145901,102276,0,0
N214,82663.0,57256.5,45,38,93635,59135,0,0
N624,113046.0,76738.5,66,45,126151,80993,0,0
N3402,59739.75,41116.75,37,24,58919,41321,0,0
N1205,139173.625,99087.0,83,54,148250,104201,0,0
N2652,99333.5,71078.0,59,40,100454,72319,0,0
N3252,67650.75,47085.75,42,26,66876,47496,0,0
N2844,89185.5,63713.0,53,36,89492,64916,0,0
N546,56991.0,32468.75,35,21,69215,37457,0,0
N2465,108778.5,77564.0,64,45,110904,78984,0,0
N3178,71516.25,50149.0,44,29,70837,50638,0,0
N349,58881.75,30848.375,69,21,70340,35324,0,0
N730,121143.375,82296.5,73,46,134697,87047,0,0
N3048,78439.25,55561.75,47,30,78065,56221,0,0
N694,59893.25,33915.25,39,19,72785,39383,0,0
N3369,61423.25,42389.5,37,25,60602,42636,0,0
N872,125117.25,88228.625,76,48,134597,93276,0,0
N748,121929.0,83226.875,73,46,135037,88029,0,0
N242,84473.5,58524.0,47,38,95569,60552,0,0
N3035,79400.0,56286.5,48,31,79085,56999,0,0
N979,129846.25,91940.25,80,50,138834,96993,0,0
N314,89387.75,61787.0,50,38,100799,64160,0,0
N1229,140168.875,99890.5,82,55,149198,105004,0,0
N574,109312.5,74332.125,66,45,122157,78303,0,0
N1091,66509.875,37258.625,44,21,81022,43778,0,0
N1491,72070.875,40925.125,46,31,87617,48349,0,0
N566,108749.25,73978.375,66,45,121552,77898,0,0
N946,127973.25,90584.125,77,49,136940,95622,0,0
N138,76284.5,53138.0,42,35,86227,54446,0,0
N2232,119152.75,84693.5,69,52,122487,86244,0,0
N2575,64131.375,42767.875,41,25,72125,49295,0,0
N1767,140434.5,99722.25,78,60,147729,103371,0,0
N1365,143679.75,102745.625,83,61,152704,107817,0,0
N2682,97665.5,69904.25,56,39,98642,71176,0,0
N3111,59095.75,40582.5,34,23,65176,46254,0,0
N2884,87338.75,62384.5,52,34,87502,63465,0,0
N305,88712.5,61354.75,50,38,100085,63680,0,0
N1207,139267.125,99159.5,83,55,148350,104285,0,0
N2515,64595.25,42872.5,44,26,72797,49476,0,0
N1884,137032.5,97188.0,76,59,143340,100267,0,0
N712,119628.5,81294.375,71,45,133073,85901,0,0
N1890,70849.5,43259.0,51,30,83195,51051,0,0
N2546,104977.0,74941.25,63,44,106726,76316,0,0
N2670,63404.0,42552.5,41,24,71077,49000,0,0
N1468,71896.25,40800.5,46,30,87421,48203,0,0
N2886,61371.5,41784.125,38,23,68224,47905,0,0
N1627,143985.75,102740.875,82,64,152231,106939,0,0
N123,63505.375,28843.125,135,16,73743,32673,0,0
N2110,126740.375,89949.875,74,55,131351,92086,0,0
N1169,137725.5,97912.125,83,53,146825,103035,0,0
N452,56941.25,31610.5,46,20,68779,36341,0,0
N835,62317.25,35213.625,40,21,75823,41026,0,0
N2621,101355.5,72398.25,60,42,102756,73772,0,0
N3315,56715.75,39205.875,32,20,62044,44153,0,0
N44,66956.0,48344.75,38,34,73759,49173,0,0
N517,104780.0,71424.125,62,43,117344,75084,0,0
N1735,74025.125,42890.25,48,32,89456,50867,0,0
N2062,68234.75,43307.875,46,27,78392,50826,0,0
N435,98619.5,67563.25,56,41,110708,70789,0,0
N1264,141271.875,100762.375,81,57,150302,105865,0,0
N1487,146719.25,104896.875,85,66,155710,109758,0,0
N283,87602.0,60657.75,49,38,98901,62895,0,0
N1410,144743.875,103510.75,83,64,153776,108528,0,0
N133,63357.0,28907.875,134,16,73633,32757,0,0
N977,129697.25,91820.875,80,50,138688,96887,0,0
N2499,64797.25,42911.75,44,25,73085,49556,0,0
N767,122199.125,83998.5,73,46,134592,88793,0,0
N2502,64768.0,42914.0,44,25,73039,49543,0,0
N662,116267.0,78979.125,66,45,129550,83427,0,0
N436,98734.0,67630.75,56,41,110830,70867,0,0
N147,77022.5,53552.0,42,35,87166,54950,0,0
N2827,90218.75,64515.0,53,36,90571,65696,0,0
N3300,56813.75,39272.625,32,20,62166,44239,0,0
N481,56139.5,31911.0,36,21,68122,36729,0,0
N1382,144027.5,103009.125,83,62,153076,108090,0,0
N3395,55292.75,38319.875,33,21,60205,42848,0,0
N1347,143254.25,102412.75,83,60,152264,107470,0,0
N2748,94326.5,67582.5,55,39,94983,68806,0,0
N1324,142677.375,101936.875,83,60,151704,107008,0,0
N2669,98424.5,70429.25,57,40,99470,71695,0,0
N3173,58288.75,40152.125,32,20,64099,45582,0,0
N2131,67682.5,43377.125,44,29,77433,50675,0,0
N3001,81020.0,57536.0,50,32,80792,58315,0,0
N2385,65751.25,43123.375,42,26,74525,49916,0,0
N2817,90751.75,64912.5,53,36,91143,66116,0,0
N3424,54848.25,38047.5,34,20,59636,42452,0,0
N342,91415.75,63087.0,51,39,102965,65616,0,0
N611,111903.5,75972.625,66,45,124940,80168,0,0
N729,60467.75,34239.75,40,20,73475,39749,0,0
N500,103318.125,70490.25,59,43,115793,74061,0,0
N393,95282.375,65573.25,55,41,107097,68463,0,0
N1182,138363.75,98430.125,84,53,147452,103551,0,0
N2565,104035.5,74298.5,62,44,105687,75640,0,0
N747,121912.0,83165.625,73,46,135084,87959,0,0
N622,112932.75,76660.75,66,45,126030,80910,0,0
N947,64428.25,36227.0,43,20,78442,42398,0,0
N800,122909.875,85558.25,74,46,134000,90476,0,0
N178,80190.75,55537.75,45,37,90929,57198,0,0
N3316,63738.5,44103.25,40,26,62943,44464,0,0
N2722,95624.75,68537.75,56,39,96381,69740,0,0
N2500,107291.75,76523.75,64,45,109284,77948,0,0
N470,101301.875,69221.0,58,42,113617,72659,0,0
N1786,140051.5,99424.625,80,60,147248,103011,0,0
N1294,141969.875,101327.375,82,59,151032,106446,0,0
N2855,88573.5,63281.0,53,36,88828,64436,0,0
N2904,61033.75,41614.625,36,22,67772,47672,0,0
N2454,109225.0,77868.75,65,46,111433,79323,0,0
N797,122806.75,85362.625,73,46,134041,90278,0,0
N1941,69904.5,43359.5,50,29,81356,51006,0,0
N1108,135664.5,96296.375,82,52,144752,101428,0,0
N900,126232.25,89196.625,76,48,135383,94243,0,0
N117,74441.25,52089.25,41,35,83880,53274,0,0
N635,114158.0,77498.125,66,45,127327,81831,0,0
N3426,58448.25,40197.5,37,24,57615,40335,0,0
N1806,139584.25,99055.125,79,59,146655,102577,0,0
N1878,137253.0,97349.25,76,61,143645,100473,0,0
N2715,63016.75,42419.125,41,25,70577,48848,0,0
N2272,117188.5,83342.0,69,52,120210,84816,0,0
N573,109198.25,74260.875,66,45,122036,78222,0,0
N262,86196.5,59740.0,48,38,97397,61868,0,0
N47,67440.5,48567.5,38,34,74437,49413,0,0
N1226,140003.375,99751.25,82,55,149048,104878,0,0
N866,124840.75,87974.625,77,48,134432,93001,0,0
N293,60236.75,30249.625,89,19,71359,34570,0,0
N2639,100291.5,71702.25,59,41,101528,72994,0,0
N2305,115858.75,82406.75,68,52,118752,83897,0,0
N1535,72690.0,41385.75,46,31,88314,48908,0,0
N149,77266.75,53692.75,42,35,87469,55119,0,0
N3364,55676.5,38558.875,33,20,60704,43202,0,0
N2539,64407.75,42863.75,43,25,72506,49399,0,0
N76,70113.0,49842.0,40,34,78117,50789,0,0
N2733,95010.75,68088.25,55,39,95721,69301,0,0
N1145,137132.375,97451.75,83,52,146229,102552,0,0
N175,79858.25,55317.25,44,36,90549,56951,0,0
N3265,66947.25,46502.0,41,26,66176,46933,0,0
N2487,107998.5,77009.25,64,45,110060,78445,0,0
N1052,133332.125,94516.0,82,52,142379,99603,0,0
N2588,102849.75,73473.25,61,42,104382,74812,0,0
N510,104111.125,71005.5,61,43,116632,74610,0,0
N1198,138907.0,98875.375,84,54,147982,103986,0,0
N1461,145927.5,104310.875,84,65,154931,109245,0,0
N3214,69641.75,48632.5,44,26,68922,49123,0,0
N474,101622.75,69420.625,59,43,113978,72891,0,0
N1107,66930.0,37511.25,44,21,81518,44069,0,0
N2896,61261.0,41724.125,36,22,68081,47833,0,0
N23,65526.25,27837.125,164,14,75270,31411,0,0
N1642,143836.25,102627.125,82,64,152043,106803,0,0
N1119,136198.5,96699.375,83,53,145303,101821,0,0
N589,110324.25,74973.875,66,45,123246,79032,0,0
N1221,139797.25,99580.75,82,55,148848,104710,0,0
N1289,141859.625,101240.625,82,59,150912,106346,0,0
N556,57248.75,32597.875,36,21,69525,37621,0,0
N92,71902.25,50749.0,41,34,80543,51771,0,0
N410,57632.25,31358.125,54,20,69349,35989,0,0
N50,65066.0,28116.75,157,14,74906,31733,0,0
N1322,142631.375,101896.375,83,60,151664,106975,0,0
N607,111565.0,75755.375,66,45,124577,79923,0,0
N1747,140857.25,100080.5,78,62,148261,103767,0,0
N2616,101508.75,72512.5,60,42,102920,73876,0,0
N71,69495.5,49529.0,40,34,77275,50465,0,0
N2989,60285.0,41183.5,34,23,66797,47159,0,0
N3158,72524.75,50933.75,44,29,71884,51458,0,0
N478,56214.0,31879.0,37,21,68187,36690,0,0
N140,63067.0,29034.875,130,16,73418,32925,0,0
N1753,140685.75,99927.75,78,61,148047,103609,0,0
N1,62239.0,46359.75,35,31,66988,46939,0,0
N3342,62563.25,43229.5,38,25,61763,43551,0,0
N1709,141961.25,101074.125,80,64,149700,104991,0,0
N3190,57980.0,39984.125,32,20,63693,45316,0,0
N631,113721.5,77198.5,66,45,126859,81495,0,0
N2570,103885.5,74187.5,62,44,105525,75536,0,0
N1986,133225.0,94418.875,77,57,138860,97161,0,0
N2047,129792.875,92088.625,74,56,134922,94512,0,0
N2542,105200.25,75102.5,63,44,106969,76472,0,0
N1309,142338.25,101643.0,82,60,151386,106744,0,0
N2230,119335.5,84821.25,70,52,122695,86374,0,0
N2849,88956.0,63551.0,53,36,89243,64736,0,0
N2533,64475.625,42879.375,44,25,72601,49425,0,0
N3194,70731.75,49514.5,44,27,70036,50012,0,0
N2338,114726.5,81615.25,67,51,117510,83117,0,0
N2195,67340.875,43343.625,45,29,76921,50543,0,0
N1650,143570.25,102425.625,81,64,151716,106565,0,0
N1778,140137.25,99491.5,80,60,147354,103091,0,0
N1523,146492.25,104608.875,86,65,155397,109383,0,0
N2452,109365.5,77968.5,65,46,111585,79419,0,0
N1328,142842.875,102072.625,83,60,151864,107140,0,0
N1476,146383.25,104640.875,84,66,155385,109542,0,0
N1463,145998.375,104364.5,85,65,155000,109291,0,0
N1357,143445.25,102566.375,83,61,152464,107631,0,0
N2243,118612.0,84323.75,69,52,121857,85844,0,0
N338,91195.75,62953.5,51,39,102723,65454,0,0
N1277,141513.0,100956.875,83,59,150569,106071,0,0
N1723,141553.5,100675.75,79,62,149162,104503,0,0
N3414,59059.25,40635.0,37,24,58230,40799,0,0
N19,64822.75,47441.5,37,33,70713,48135,0,0
N1352,143337.75,102480.5,83,60,152344,107536,0,0
N731,60531.25,34271.0,40,20,73552,39789,0,0
N2551,64340.625,42841.125,42,25,72413,49373,0,0
N2414,111300.0,79299.75,66,47,113716,80761,0,0
N697,118513.5,80550.625,69,45,131897,85081,0,0
N1197,138854.5,98835.625,84,54,147929,103943,0,0
N2148,124808.375,88616.875,73,54,129058,90535,0,0
N2498,107360.0,76564.75,64,45,109362,77998,0,0
N1555,145906.125,104122.0,85,65,154618,108698,0,0
N1065,134002.25,95000.25,81,52,143078,100131,0,0
N124,75116.0,52480.0,41,35,84744,53690,0,0
N1325,142719.875,101974.125,83,60,151744,107041,0,0
N764,61122.75,34578.25,42,20,74294,40189,0,0
N2867,87955.25,62830.75,53,35,88164,63952,0,0
N3181,71283.75,49970.75,44,28,70595,50451,0,0
N1304,69677.0,39282.25,47,26,84808,46244,0,0
N3087,76489.0,54014.5,44,30,76031,54661,0,0
N2839,89499.0,63948.5,53,36,89824,65156,0,0
N1311,69774.5,39363.25,47,26,84910,46320,0,0
N1610,144456.25,103098.625,83,64,152793,107353,0,0
N2654,99256.75,71022.0,59,40,100371,72267,0,0
N73,69653.25,49608.75,40,34,77487,50546,0,0
N2907,86403.75,61680.25,51,33,86508,62723,0,0
N1453,145682.25,104142.375,84,65,154685,109084,0,0
N1271,141421.0,100879.25,82,59,150483,106001,0,0
N2143,125141.25,88849.75,74,54,129452,90801,0,0
N287,60376.0,30183.625,92,19,71459,34488,0,0
N741,121861.375,82961.0,73,46,135234,87750,0,0
N311,89161.75,61636.75,50,38,100561,63999,0,0
N1421,145027.625,103709.5,83,65,154035,108680,0,0
N3092,76159.75,53754.75,44,30,75688,54403,0,0
N443,99487.75,68081.75,56,42,111684,71411,0,0
N2163,123958.875,87994.375,71,54,128082,89880,0,0
N1694,142418.0,101483.625,79,63,150287,105499,0,0
N2187,67383.75,43329.125,45,29,76994,50561,0,0
N2771,93193.75,66758.75,55,38,93753,67978,0,0
N18,64656.75,47376.25,37,32,70471,48057,0,0
N2473,65075.125,42937.375,44,27,73541,49672,0,0
N378,58230.0,31105.875,61,20,69831,35677,0,0
N2002,132273.0,93766.75,77,57,137784,96424,0,0
N1192,138637.75,98654.875,84,53,147717,103770,0,0
