Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N2665,32052.0,439063.5,13,198,29939,253242,0,0
N2738,32052.0,439063.5,13,198,29939,253242,0,0
N2552,104231.5,69246.75,70,31,113736,84460,0,0
N349,32052.0,439063.5,13,198,29939,253242,0,0
N2760,32052.0,439063.5,13,198,29939,253242,0,0
N684,104231.5,69246.75,70,31,113736,84460,0,0
N2618,104231.5,69246.75,70,31,113736,84460,0,0
N1331,104231.5,69246.75,70,31,113736,84460,0,0
N754,32052.0,439063.5,13,198,29939,253242,0,0
N1112,104231.5,69246.75,70,31,113736,84460,0,0
N835,32052.0,439063.5,13,198,29939,253242,0,0
N2799,32052.0,439063.5,13,198,29939,253242,0,0
N1167,125669.5,460664.5,77,198,127671,296580,0,0
N1473,104231.5,69246.75,70,31,113736,84460,0,0
N922,104231.5,69246.75,70,31,113736,84460,0,0
N2327,104231.5,69246.75,70,31,113736,84460,0,0
N764,104231.5,69246.75,70,31,113736,84460,0,0
N884,104231.5,69246.75,70,31,113736,84460,0,0
N2873,104231.5,69246.75,70,31,113736,84460,0,0
N1289,32052.0,439063.5,13,198,29939,253242,0,0
N1499,104231.5,69246.75,70,31,113736,84460,0,0
N445,32052.0,439063.5,13,198,29939,253242,0,0
N813,32052.0,439063.5,13,198,29939,253242,0,0
N2372,125669.5,460664.5,77,198,127671,296580,0,0
N902,104231.5,69246.75,70,31,113736,84460,0,0
N779,104231.5,69246.75,70,31,113736,84460,0,0
N2030,104231.5,69246.75,70,31,113736,84460,0,0
N1600,104231.5,69246.75,70,31,113736,84460,0,0
N1748,104231.5,69246.75,70,31,113736,84460,0,0
N2045,125669.5,460664.5,77,198,127671,296580,0,0
N1185,104231.5,69246.75,70,31,113736,84460,0,0
N2607,104231.5,69246.75,70,31,113736,84460,0,0
N875,104231.5,69246.75,70,31,113736,84460,0,0
N2736,104231.5,69246.75,70,31,113736,84460,0,0
N1945,104231.5,69246.75,70,31,113736,84460,0,0
N2242,125669.5,460664.5,77,198,127671,296580,0,0
N1495,104231.5,69246.75,70,31,113736,84460,0,0
N2181,104231.5,69246.75,70,31,113736,84460,0,0
N1378,32052.0,439063.5,13,198,29939,253242,0,0
N22,32052.0,439063.5,13,198,29939,253242,0,0
N2428,104231.5,69246.75,70,31,113736,84460,0,0
N187,104231.5,69246.75,70,31,113736,84460,0,0
N114,104231.5,69246.75,70,31,113736,84460,0,0
N2111,104231.5,69246.75,70,31,113736,84460,0,0
N1284,104231.5,69246.75,70,31,113736,84460,0,0
N2718,104231.5,69246.75,70,31,113736,84460,0,0
N727,104231.5,69246.75,70,31,113736,84460,0,0
N1947,32052.0,439063.5,13,198,29939,253242,0,0
N2800,32052.0,439063.5,13,198,29939,253242,0,0
N1344,32052.0,439063.5,13,198,29939,253242,0,0
N516,104231.5,69246.75,70,31,113736,84460,0,0
N2112,32052.0,439063.5,13,198,29939,253242,0,0
N2461,32052.0,439063.5,13,198,29939,253242,0,0
N476,32052.0,439063.5,13,198,29939,253242,0,0
N1040,32052.0,439063.5,13,198,29939,253242,0,0
N2653,104231.5,69246.75,70,31,113736,84460,0,0
N2719,104231.5,69246.75,70,31,113736,84460,0,0
N2777,104231.5,69246.75,70,31,113736,84460,0,0
N32,32052.0,439063.5,13,198,29939,253242,0,0
N2725,104231.5,69246.75,70,31,113736,84460,0,0
N882,104231.5,69246.75,70,31,113736,84460,0,0
N386,104231.5,69246.75,70,31,113736,84460,0,0
N869,104231.5,69246.75,70,31,113736,84460,0,0
N1927,104231.5,69246.75,70,31,113736,84460,0,0
N2149,104231.5,69246.75,70,31,113736,84460,0,0
N643,32052.0,439063.5,13,198,29939,253242,0,0
N695,32052.0,439063.5,13,198,29939,253242,0,0
N2075,125669.5,460664.5,77,198,127671,296580,0,0
N1535,104231.5,69246.75,70,31,113736,84460,0,0
N508,104231.5,69246.75,70,31,113736,84460,0,0
N308,104231.5,69246.75,70,31,113736,84460,0,0
N1423,32052.0,439063.5,13,198,29939,253242,0,0
N279,104231.5,69246.75,70,31,113736,84460,0,0
N2816,104231.5,69246.75,70,31,113736,84460,0,0
N1023,32052.0,439063.5,13,198,29939,253242,0,0
N832,104231.5,69246.75,70,31,113736,84460,0,0
N947,32052.0,439063.5,13,198,29939,253242,0,0
N1910,104231.5,69246.75,70,31,113736,84460,0,0
N175,32052.0,439063.5,13,198,29939,253242,0,0
N1658,104231.5,69246.75,70,31,113736,84460,0,0
N1521,104231.5,69246.75,70,31,113736,84460,0,0
N245,125669.5,460664.5,77,198,127671,296580,0,0
N1138,32052.0,439063.5,13,198,29939,253242,0,0
N784,104231.5,69246.75,70,31,113736,84460,0,0
N1993,32052.0,439063.5,13,198,29939,253242,0,0
N485,104231.5,69246.75,70,31,113736,84460,0,0
N2233,32052.0,439063.5,13,198,29939,253242,0,0
N1187,32052.0,439063.5,13,198,29939,253242,0,0
N1968,104231.5,69246.75,70,31,113736,84460,0,0
N2670,125669.5,460664.5,77,198,127671,296580,0,0
N805,104231.5,69246.75,70,31,113736,84460,0,0
N2516,104231.5,69246.75,70,31,113736,84460,0,0
N1793,32052.0,439063.5,13,198,29939,253242,0,0
N1591,104231.5,69246.75,70,31,113736,84460,0,0
N86,104231.5,69246.75,70,31,113736,84460,0,0
N1977,32052.0,439063.5,13,198,29939,253242,0,0
N1226,32052.0,439063.5,13,198,29939,253242,0,0
N1733,32052.0,439063.5,13,198,29939,253242,0,0
N2458,32052.0,439063.5,13,198,29939,253242,0,0
N1443,32052.0,439063.5,13,198,29939,253242,0,0
N1890,104231.5,69246.75,70,31,113736,84460,0,0
N108,104231.5,69246.75,70,31,113736,84460,0,0
N72,104231.5,69246.75,70,31,113736,84460,0,0
N2103,125669.5,460664.5,77,198,127671,296580,0,0
N562,104231.5,69246.75,70,31,113736,84460,0,0
N2544,104231.5,69246.75,70,31,113736,84460,0,0
N2627,104231.5,69246.75,70,31,113736,84460,0,0
N2183,32052.0,439063.5,13,198,29939,253242,0,0
N700,104231.5,69246.75,70,31,113736,84460,0,0
N1969,32052.0,439063.5,13,198,29939,253242,0,0
N2292,104231.5,69246.75,70,31,113736,84460,0,0
N2825,104231.5,69246.75,70,31,113736,84460,0,0
N2415,104231.5,69246.75,70,31,113736,84460,0,0
N1875,104231.5,69246.75,70,31,113736,84460,0,0
N747,104231.5,69246.75,70,31,113736,84460,0,0
N2673,104231.5,69246.75,70,31,113736,84460,0,0
N2598,125669.5,460664.5,77,198,127671,296580,0,0
N2099,104231.5,69246.75,70,31,113736,84460,0,0
N698,32052.0,439063.5,13,198,29939,253242,0,0
N916,104231.5,69246.75,70,31,113736,84460,0,0
N1785,32052.0,439063.5,13,198,29939,253242,0,0
N2592,104231.5,69246.75,70,31,113736,84460,0,0
N1771,104231.5,69246.75,70,31,113736,84460,0,0
N2815,32052.0,439063.5,13,198,29939,253242,0,0
N2142,104231.5,69246.75,70,31,113736,84460,0,0
N1557,104231.5,69246.75,70,31,113736,84460,0,0
N589,104231.5,69246.75,70,31,113736,84460,0,0
N363,104231.5,69246.75,70,31,113736,84460,0,0
N1919,104231.5,69246.75,70,31,113736,84460,0,0
N1942,125669.5,460664.5,77,198,127671,296580,0,0
N758,32052.0,439063.5,13,198,29939,253242,0,0
N1007,32052.0,439063.5,13,198,29939,253242,0,0
N2171,32052.0,439063.5,13,198,29939,253242,0,0
N69,125669.5,460664.5,77,198,127671,296580,0,0
N570,32052.0,439063.5,13,198,29939,253242,0,0
N2191,32052.0,439063.5,13,198,29939,253242,0,0
N1996,32052.0,439063.5,13,198,29939,253242,0,0
N946,32052.0,439063.5,13,198,29939,253242,0,0
N1769,104231.5,69246.75,70,31,113736,84460,0,0
N1678,104231.5,69246.75,70,31,113736,84460,0,0
N406,32052.0,439063.5,13,198,29939,253242,0,0
N2754,104231.5,69246.75,70,31,113736,84460,0,0
N2255,104231.5,69246.75,70,31,113736,84460,0,0
N2059,104231.5,69246.75,70,31,113736,84460,0,0
N1428,32052.0,439063.5,13,198,29939,253242,0,0
N1463,104231.5,69246.75,70,31,113736,84460,0,0
N2801,32052.0,439063.5,13,198,29939,253242,0,0
N2340,104231.5,69246.75,70,31,113736,84460,0,0
N1779,104231.5,69246.75,70,31,113736,84460,0,0
N725,32052.0,439063.5,13,198,29939,253242,0,0
N1613,104231.5,69246.75,70,31,113736,84460,0,0
N1929,104231.5,69246.75,70,31,113736,84460,0,0
N571,104231.5,69246.75,70,31,113736,84460,0,0
N1831,104231.5,69246.75,70,31,113736,84460,0,0
N2231,32052.0,439063.5,13,198,29939,253242,0,0
N463,104231.5,69246.75,70,31,113736,84460,0,0
N607,32052.0,439063.5,13,198,29939,253242,0,0
N107,32052.0,439063.5,13,198,29939,253242,0,0
N1985,32052.0,439063.5,13,198,29939,253242,0,0
N1894,104231.5,69246.75,70,31,113736,84460,0,0
N2380,32052.0,439063.5,13,198,29939,253242,0,0
N593,32052.0,439063.5,13,198,29939,253242,0,0
N1620,104231.5,69246.75,70,31,113736,84460,0,0
N650,104231.5,69246.75,70,31,113736,84460,0,0
N1020,104231.5,69246.75,70,31,113736,84460,0,0
N1431,104231.5,69246.75,70,31,113736,84460,0,0
N1089,125669.5,460664.5,77,198,127671,296580,0,0
N2460,104231.5,69246.75,70,31,113736,84460,0,0
N2239,32052.0,439063.5,13,198,29939,253242,0,0
N945,104231.5,69246.75,70,31,113736,84460,0,0
N1800,104231.5,69246.75,70,31,113736,84460,0,0
N800,104231.5,69246.75,70,31,113736,84460,0,0
N1622,32052.0,439063.5,13,198,29939,253242,0,0
N1543,32052.0,439063.5,13,198,29939,253242,0,0
N824,32052.0,439063.5,13,198,29939,253242,0,0
N87,32052.0,439063.5,13,198,29939,253242,0,0
N2056,32052.0,439063.5,13,198,29939,253242,0,0
N1400,32052.0,439063.5,13,198,29939,253242,0,0
N2568,32052.0,439063.5,13,198,29939,253242,0,0
N1948,125669.5,460664.5,77,198,127671,296580,0,0
N2015,104231.5,69246.75,70,31,113736,84460,0,0
N2365,32052.0,439063.5,13,198,29939,253242,0,0
N604,104231.5,69246.75,70,31,113736,84460,0,0
N1197,104231.5,69246.75,70,31,113736,84460,0,0
N2729,104231.5,69246.75,70,31,113736,84460,0,0
N2619,32052.0,439063.5,13,198,29939,253242,0,0
N1525,32052.0,439063.5,13,198,29939,253242,0,0
N197,104231.5,69246.75,70,31,113736,84460,0,0
N122,32052.0,439063.5,13,198,29939,253242,0,0
N1374,32052.0,439063.5,13,198,29939,253242,0,0
N1404,104231.5,69246.75,70,31,113736,84460,0,0
N283,104231.5,69246.75,70,31,113736,84460,0,0
N1736,104231.5,69246.75,70,31,113736,84460,0,0
N808,104231.5,69246.75,70,31,113736,84460,0,0
N2829,32052.0,439063.5,13,198,29939,253242,0,0
N1750,104231.5,69246.75,70,31,113736,84460,0,0
N2580,104231.5,69246.75,70,31,113736,84460,0,0
