Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N384,258914.0,110243.0,111,44,264831,108924,0,0
N2374,258914.0,110243.0,111,44,264831,108924,0,0
N1954,258909.5,110238.5,111,44,264831,108924,0,0
N2421,258909.5,110238.5,111,44,264831,108924,0,0
N730,261750.0,119223.25,116,64,266666,113804,0,0
N734,258914.0,110243.0,111,44,264831,108924,0,0
N341,18189.0,20272.5,9,24,27231,18888,0,0
N215,258914.0,110243.0,111,44,264831,108924,0,0
N874,258909.5,110238.5,111,44,264831,108924,0,0
N2487,258914.0,110243.0,111,44,264831,108924,0,0
N278,258909.5,110238.5,111,44,264831,108924,0,0
N768,258914.0,110243.0,111,44,264831,108924,0,0
N1109,258914.0,110243.0,111,44,264831,108924,0,0
N1907,258914.0,110243.0,111,44,264831,108924,0,0
N353,258914.0,110243.0,111,44,264831,108924,0,0
N2234,258914.0,110243.0,111,44,264831,108924,0,0
N1705,258909.5,110238.5,111,44,264831,108924,0,0
N1567,258914.0,110243.0,111,44,264831,108924,0,0
N1335,258909.5,110238.5,111,44,264831,108924,0,0
N1521,258914.0,110243.0,111,44,264831,108924,0,0
N609,258909.5,110238.5,111,44,264831,108924,0,0
N1151,258914.0,110243.0,111,44,264831,108924,0,0
N962,261750.0,119223.25,116,64,266666,113804,0,0
N1752,258909.5,110238.5,111,44,264831,108924,0,0
N2069,258914.0,110243.0,111,44,264831,108924,0,0
N636,258914.0,110243.0,111,44,264831,108924,0,0
N1265,258909.5,110238.5,111,44,264831,108924,0,0
N524,258909.5,110238.5,111,44,264831,108924,0,0
N1666,261750.0,119223.25,116,64,266666,113804,0,0
N2174,258909.5,110238.5,111,44,264831,108924,0,0
N121,258909.5,110238.5,111,44,264831,108924,0,0
N126,258914.0,110243.0,111,44,264831,108924,0,0
N409,258914.0,110243.0,111,44,264831,108924,0,0
N896,258914.0,110243.0,111,44,264831,108924,0,0
N1145,258909.5,110238.5,111,44,264831,108924,0,0
N1950,258914.0,110243.0,111,44,264831,108924,0,0
N1608,261750.0,119223.25,116,64,266666,113804,0,0
N655,258909.5,110238.5,111,44,264831,108924,0,0
N335,261750.0,119223.25,116,64,266666,113804,0,0
N1889,258914.0,110243.0,111,44,264831,108924,0,0
N2255,258914.0,110243.0,111,44,264831,108924,0,0
N55,18189.0,20272.5,9,24,27231,18888,0,0
N1137,258909.5,110238.5,111,44,264831,108924,0,0
N900,258914.0,110243.0,111,44,264831,108924,0,0
N1291,18189.0,20272.5,9,24,27231,18888,0,0
N1347,258914.0,110243.0,111,44,264831,108924,0,0
N1726,258914.0,110243.0,111,44,264831,108924,0,0
N629,258909.5,110238.5,111,44,264831,108924,0,0
N2339,258909.5,110238.5,111,44,264831,108924,0,0
N1196,258914.0,110243.0,111,44,264831,108924,0,0
N2122,258914.0,110243.0,111,44,264831,108924,0,0
N21,258909.5,110238.5,111,44,264831,108924,0,0
N1348,258914.0,110243.0,111,44,264831,108924,0,0
N485,18189.0,20272.5,9,24,27231,18888,0,0
N1124,258914.0,110243.0,111,44,264831,108924,0,0
N1758,18189.0,20272.5,9,24,27231,18888,0,0
N920,258914.0,110243.0,111,44,264831,108924,0,0
N612,258909.5,110238.5,111,44,264831,108924,0,0
N2402,258914.0,110243.0,111,44,264831,108924,0,0
N1979,258909.5,110238.5,111,44,264831,108924,0,0
N1548,18189.0,20272.5,9,24,27231,18888,0,0
N2618,258909.5,110238.5,111,44,264831,108924,0,0
N2279,258914.0,110243.0,111,44,264831,108924,0,0
N41,258914.0,110243.0,111,44,264831,108924,0,0
N858,258914.0,110243.0,111,44,264831,108924,0,0
N2198,258914.0,110243.0,111,44,264831,108924,0,0
N702,258914.0,110243.0,111,44,264831,108924,0,0
N411,258914.0,110243.0,111,44,264831,108924,0,0
N1524,258909.5,110238.5,111,44,264831,108924,0,0
N1724,18189.0,20272.5,9,24,27231,18888,0,0
N2556,261750.0,119223.25,116,64,266666,113804,0,0
N434,258909.5,110238.5,111,44,264831,108924,0,0
N2525,261750.0,119223.25,116,64,266666,113804,0,0
N2389,258914.0,110243.0,111,44,264831,108924,0,0
N2292,258909.5,110238.5,111,44,264831,108924,0,0
N683,258914.0,110243.0,111,44,264831,108924,0,0
N1932,258914.0,110243.0,111,44,264831,108924,0,0
N1867,18189.0,20272.5,9,24,27231,18888,0,0
N2236,258914.0,110243.0,111,44,264831,108924,0,0
N908,258909.5,110238.5,111,44,264831,108924,0,0
N2603,258909.5,110238.5,111,44,264831,108924,0,0
N2573,258914.0,110243.0,111,44,264831,108924,0,0
N832,258914.0,110243.0,111,44,264831,108924,0,0
N1159,258909.5,110238.5,111,44,264831,108924,0,0
N1486,261750.0,119223.25,116,64,266666,113804,0,0
N526,258909.5,110238.5,111,44,264831,108924,0,0
N1396,258909.5,110238.5,111,44,264831,108924,0,0
N1121,258914.0,110243.0,111,44,264831,108924,0,0
N299,258909.5,110238.5,111,44,264831,108924,0,0
N2631,258914.0,110243.0,111,44,264831,108924,0,0
N1091,258909.5,110238.5,111,44,264831,108924,0,0
N1965,258914.0,110243.0,111,44,264831,108924,0,0
N326,258914.0,110243.0,111,44,264831,108924,0,0
N387,258909.5,110238.5,111,44,264831,108924,0,0
N2289,258914.0,110243.0,111,44,264831,108924,0,0
N478,258914.0,110243.0,111,44,264831,108924,0,0
N2645,258914.0,110243.0,111,44,264831,108924,0,0
N1051,258914.0,110243.0,111,44,264831,108924,0,0
N2300,258909.5,110238.5,111,44,264831,108924,0,0
N228,258909.5,110238.5,111,44,264831,108924,0,0
N915,258914.0,110243.0,111,44,264831,108924,0,0
N2451,258909.5,110238.5,111,44,264831,108924,0,0
N604,258914.0,110243.0,111,44,264831,108924,0,0
N1490,258909.5,110238.5,111,44,264831,108924,0,0
N2310,258909.5,110238.5,111,44,264831,108924,0,0
N2087,258909.5,110238.5,111,44,264831,108924,0,0
N791,258914.0,110243.0,111,44,264831,108924,0,0
N182,261750.0,119223.25,116,64,266666,113804,0,0
N1301,261750.0,119223.25,116,64,266666,113804,0,0
N451,258914.0,110243.0,111,44,264831,108924,0,0
N857,258914.0,110243.0,111,44,264831,108924,0,0
N2572,258914.0,110243.0,111,44,264831,108924,0,0
N1938,258914.0,110243.0,111,44,264831,108924,0,0
N916,258909.5,110238.5,111,44,264831,108924,0,0
N1870,261750.0,119223.25,116,64,266666,113804,0,0
N2214,258914.0,110243.0,111,44,264831,108924,0,0
N1817,258914.0,110243.0,111,44,264831,108924,0,0
N714,258909.5,110238.5,111,44,264831,108924,0,0
N910,258909.5,110238.5,111,44,264831,108924,0,0
N2200,261750.0,119223.25,116,64,266666,113804,0,0
N166,258914.0,110243.0,111,44,264831,108924,0,0
N873,258909.5,110238.5,111,44,264831,108924,0,0
N1517,18189.0,20272.5,9,24,27231,18888,0,0
N2199,258914.0,110243.0,111,44,264831,108924,0,0
N398,258914.0,110243.0,111,44,264831,108924,0,0
N731,258909.5,110238.5,111,44,264831,108924,0,0
N554,261750.0,119223.25,116,64,266666,113804,0,0
N2049,258909.5,110238.5,111,44,264831,108924,0,0
N1868,258909.5,110238.5,111,44,264831,108924,0,0
N1931,258914.0,110243.0,111,44,264831,108924,0,0
N264,258909.5,110238.5,111,44,264831,108924,0,0
N402,18189.0,20272.5,9,24,27231,18888,0,0
N1556,258909.5,110238.5,111,44,264831,108924,0,0
N12,258914.0,110243.0,111,44,264831,108924,0,0
N1408,258909.5,110238.5,111,44,264831,108924,0,0
N1005,258914.0,110243.0,111,44,264831,108924,0,0
N2257,261750.0,119223.25,116,64,266666,113804,0,0
N602,258914.0,110243.0,111,44,264831,108924,0,0
N1711,258914.0,110243.0,111,44,264831,108924,0,0
N1230,258914.0,110243.0,111,44,264831,108924,0,0
N2501,258914.0,110243.0,111,44,264831,108924,0,0
N2401,258914.0,110243.0,111,44,264831,108924,0,0
N1012,258914.0,110243.0,111,44,264831,108924,0,0
N1082,258909.5,110238.5,111,44,264831,108924,0,0
N2518,258914.0,110243.0,111,44,264831,108924,0,0
N2492,258909.5,110238.5,111,44,264831,108924,0,0
N687,18189.0,20272.5,9,24,27231,18888,0,0
N1472,258914.0,110243.0,111,44,264831,108924,0,0
N171,258909.5,110238.5,111,44,264831,108924,0,0
N1988,258914.0,110243.0,111,44,264831,108924,0,0
N1837,258914.0,110243.0,111,44,264831,108924,0,0
N1577,258914.0,110243.0,111,44,264831,108924,0,0
N888,258909.5,110238.5,111,44,264831,108924,0,0
N2413,258914.0,110243.0,111,44,264831,108924,0,0
N1652,258909.5,110238.5,111,44,264831,108924,0,0
N89,18189.0,20272.5,9,24,27231,18888,0,0
N116,258914.0,110243.0,111,44,264831,108924,0,0
N1403,258914.0,110243.0,111,44,264831,108924,0,0
N1947,261750.0,119223.25,116,64,266666,113804,0,0
N1622,258909.5,110238.5,111,44,264831,108924,0,0
N2537,18189.0,20272.5,9,24,27231,18888,0,0
N340,258909.5,110238.5,111,44,264831,108924,0,0
N20,258909.5,110238.5,111,44,264831,108924,0,0
N252,258914.0,110243.0,111,44,264831,108924,0,0
N2448,258909.5,110238.5,111,44,264831,108924,0,0
N1545,258909.5,110238.5,111,44,264831,108924,0,0
N1643,258909.5,110238.5,111,44,264831,108924,0,0
N220,258909.5,110238.5,111,44,264831,108924,0,0
N2355,258909.5,110238.5,111,44,264831,108924,0,0
N2463,258914.0,110243.0,111,44,264831,108924,0,0
N143,258909.5,110238.5,111,44,264831,108924,0,0
N2653,258909.5,110238.5,111,44,264831,108924,0,0
N476,258914.0,110243.0,111,44,264831,108924,0,0
N1098,258909.5,110238.5,111,44,264831,108924,0,0
N1832,258914.0,110243.0,111,44,264831,108924,0,0
N2423,258914.0,110243.0,111,44,264831,108924,0,0
N2519,258909.5,110238.5,111,44,264831,108924,0,0
N1854,258914.0,110243.0,111,44,264831,108924,0,0
N1248,258914.0,110243.0,111,44,264831,108924,0,0
N1544,258914.0,110243.0,111,44,264831,108924,0,0
N2434,258914.0,110243.0,111,44,264831,108924,0,0
N1436,18189.0,20272.5,9,24,27231,18888,0,0
N448,261750.0,119223.25,116,64,266666,113804,0,0
N974,258909.5,110238.5,111,44,264831,108924,0,0
N1282,18189.0,20272.5,9,24,27231,18888,0,0
N2660,258909.5,110238.5,111,44,264831,108924,0,0
N224,258909.5,110238.5,111,44,264831,108924,0,0
N1633,258909.5,110238.5,111,44,264831,108924,0,0
N859,258909.5,110238.5,111,44,264831,108924,0,0
N477,258914.0,110243.0,111,44,264831,108924,0,0
N1508,258914.0,110243.0,111,44,264831,108924,0,0
N330,258914.0,110243.0,111,44,264831,108924,0,0
N2480,258909.5,110238.5,111,44,264831,108924,0,0
N1967,258909.5,110238.5,111,44,264831,108924,0,0
N600,258914.0,110243.0,111,44,264831,108924,0,0
N2435,258914.0,110243.0,111,44,264831,108924,0,0
N756,258909.5,110238.5,111,44,264831,108924,0,0
N688,258914.0,110243.0,111,44,264831,108924,0,0
N80,258914.0,110243.0,111,44,264831,108924,0,0
N2187,258909.5,110238.5,111,44,264831,108924,0,0
N1223,258914.0,110243.0,111,44,264831,108924,0,0
N1721,258914.0,110243.0,111,44,264831,108924,0,0
N2308,261750.0,119223.25,116,64,266666,113804,0,0
N1941,258914.0,110243.0,111,44,264831,108924,0,0
N2498,258909.5,110238.5,111,44,264831,108924,0,0
N1331,258914.0,110243.0,111,44,264831,108924,0,0
N2015,258914.0,110243.0,111,44,264831,108924,0,0
N862,258914.0,110243.0,111,44,264831,108924,0,0
N839,258914.0,110243.0,111,44,264831,108924,0,0
N2150,258914.0,110243.0,111,44,264831,108924,0,0
N203,258909.5,110238.5,111,44,264831,108924,0,0
N75,18189.0,20272.5,9,24,27231,18888,0,0
N1523,258909.5,110238.5,111,44,264831,108924,0,0
N1326,258914.0,110243.0,111,44,264831,108924,0,0
N1019,258914.0,110243.0,111,44,264831,108924,0,0
N1628,258914.0,110243.0,111,44,264831,108924,0,0
N558,258909.5,110238.5,111,44,264831,108924,0,0
N1778,258909.5,110238.5,111,44,264831,108924,0,0
N81,258909.5,110238.5,111,44,264831,108924,0,0
N752,258914.0,110243.0,111,44,264831,108924,0,0
N2604,258914.0,110243.0,111,44,264831,108924,0,0
N1750,258909.5,110238.5,111,44,264831,108924,0,0
N1251,261750.0,119223.25,116,64,266666,113804,0,0
N1569,258909.5,110238.5,111,44,264831,108924,0,0
N929,258909.5,110238.5,111,44,264831,108924,0,0
N790,258909.5,110238.5,111,44,264831,108924,0,0
N6,258909.5,110238.5,111,44,264831,108924,0,0
N758,258914.0,110243.0,111,44,264831,108924,0,0
N237,261750.0,119223.25,116,64,266666,113804,0,0
N678,258909.5,110238.5,111,44,264831,108924,0,0
N1571,258914.0,110243.0,111,44,264831,108924,0,0
N2223,258909.5,110238.5,111,44,264831,108924,0,0
N471,258909.5,110238.5,111,44,264831,108924,0,0
N1572,258909.5,110238.5,111,44,264831,108924,0,0
N645,258909.5,110238.5,111,44,264831,108924,0,0
N690,258909.5,110238.5,111,44,264831,108924,0,0
N2464,258914.0,110243.0,111,44,264831,108924,0,0
N1072,18189.0,20272.5,9,24,27231,18888,0,0
N1919,258914.0,110243.0,111,44,264831,108924,0,0
N739,258909.5,110238.5,111,44,264831,108924,0,0
N298,258909.5,110238.5,111,44,264831,108924,0,0
N1599,258914.0,110243.0,111,44,264831,108924,0,0
N1735,258914.0,110243.0,111,44,264831,108924,0,0
N1067,258914.0,110243.0,111,44,264831,108924,0,0
N350,258909.5,110238.5,111,44,264831,108924,0,0
N511,258909.5,110238.5,111,44,264831,108924,0,0
N2671,258914.0,110243.0,111,44,264831,108924,0,0
N1211,258914.0,110243.0,111,44,264831,108924,0,0
N222,258909.5,110238.5,111,44,264831,108924,0,0
N85,258914.0,110243.0,111,44,264831,108924,0,0
N1845,258909.5,110238.5,111,44,264831,108924,0,0
N246,258909.5,110238.5,111,44,264831,108924,0,0
N2050,258914.0,110243.0,111,44,264831,108924,0,0
N1260,261750.0,119223.25,116,64,266666,113804,0,0
N846,258909.5,110238.5,111,44,264831,108924,0,0
N2158,258909.5,110238.5,111,44,264831,108924,0,0
N2552,258909.5,110238.5,111,44,264831,108924,0,0
N373,258909.5,110238.5,111,44,264831,108924,0,0
N2066,258914.0,110243.0,111,44,264831,108924,0,0
N2107,258914.0,110243.0,111,44,264831,108924,0,0
N771,258914.0,110243.0,111,44,264831,108924,0,0
N1811,258909.5,110238.5,111,44,264831,108924,0,0
N2250,258914.0,110243.0,111,44,264831,108924,0,0
N178,258914.0,110243.0,111,44,264831,108924,0,0
N726,258909.5,110238.5,111,44,264831,108924,0,0
N1102,258909.5,110238.5,111,44,264831,108924,0,0
N1852,258909.5,110238.5,111,44,264831,108924,0,0
N2528,258909.5,110238.5,111,44,264831,108924,0,0
N2585,258914.0,110243.0,111,44,264831,108924,0,0
N472,258909.5,110238.5,111,44,264831,108924,0,0
N338,258909.5,110238.5,111,44,264831,108924,0,0
N793,258914.0,110243.0,111,44,264831,108924,0,0
N2218,258909.5,110238.5,111,44,264831,108924,0,0
N2098,258914.0,110243.0,111,44,264831,108924,0,0
N479,258909.5,110238.5,111,44,264831,108924,0,0
N1598,258909.5,110238.5,111,44,264831,108924,0,0
N1462,258909.5,110238.5,111,44,264831,108924,0,0
N1823,258914.0,110243.0,111,44,264831,108924,0,0
N200,258909.5,110238.5,111,44,264831,108924,0,0
N1831,258914.0,110243.0,111,44,264831,108924,0,0
N764,258909.5,110238.5,111,44,264831,108924,0,0
N1903,258914.0,110243.0,111,44,264831,108924,0,0
N1154,258909.5,110238.5,111,44,264831,108924,0,0
N1318,261750.0,119223.25,116,64,266666,113804,0,0
N1679,258909.5,110238.5,111,44,264831,108924,0,0
N1776,258909.5,110238.5,111,44,264831,108924,0,0
N376,261750.0,119223.25,116,64,266666,113804,0,0
N1139,18189.0,20272.5,9,24,27231,18888,0,0
N2579,258914.0,110243.0,111,44,264831,108924,0,0
N1580,18189.0,20272.5,9,24,27231,18888,0,0
N2081,261750.0,119223.25,116,64,266666,113804,0,0
N1286,258909.5,110238.5,111,44,264831,108924,0,0
N984,258909.5,110238.5,111,44,264831,108924,0,0
N1961,258909.5,110238.5,111,44,264831,108924,0,0
N412,261750.0,119223.25,116,64,266666,113804,0,0
N1465,258909.5,110238.5,111,44,264831,108924,0,0
N2419,258909.5,110238.5,111,44,264831,108924,0,0
N2194,258914.0,110243.0,111,44,264831,108924,0,0
N2277,258914.0,110243.0,111,44,264831,108924,0,0
N395,261750.0,119223.25,116,64,266666,113804,0,0
N2481,261750.0,119223.25,116,64,266666,113804,0,0
N1226,258914.0,110243.0,111,44,264831,108924,0,0
N657,258909.5,110238.5,111,44,264831,108924,0,0
N1493,258914.0,110243.0,111,44,264831,108924,0,0
N613,258914.0,110243.0,111,44,264831,108924,0,0
N1181,258909.5,110238.5,111,44,264831,108924,0,0
N509,258914.0,110243.0,111,44,264831,108924,0,0
N1213,258909.5,110238.5,111,44,264831,108924,0,0
N1835,258909.5,110238.5,111,44,264831,108924,0,0
N1900,258909.5,110238.5,111,44,264831,108924,0,0
N1966,258914.0,110243.0,111,44,264831,108924,0,0
N2362,258914.0,110243.0,111,44,264831,108924,0,0
N1316,258909.5,110238.5,111,44,264831,108924,0,0
N1924,258914.0,110243.0,111,44,264831,108924,0,0
N1641,18189.0,20272.5,9,24,27231,18888,0,0
N1044,18189.0,20272.5,9,24,27231,18888,0,0
N1272,258914.0,110243.0,111,44,264831,108924,0,0
N2142,18189.0,20272.5,9,24,27231,18888,0,0
N295,18189.0,20272.5,9,24,27231,18888,0,0
N559,258909.5,110238.5,111,44,264831,108924,0,0
N1877,18189.0,20272.5,9,24,27231,18888,0,0
N117,258914.0,110243.0,111,44,264831,108924,0,0
N2493,258909.5,110238.5,111,44,264831,108924,0,0
N2338,258909.5,110238.5,111,44,264831,108924,0,0
N2262,258909.5,110238.5,111,44,264831,108924,0,0
N1702,261750.0,119223.25,116,64,266666,113804,0,0
N442,258914.0,110243.0,111,44,264831,108924,0,0
N1382,258909.5,110238.5,111,44,264831,108924,0,0
N956,258914.0,110243.0,111,44,264831,108924,0,0
N2456,258909.5,110238.5,111,44,264831,108924,0,0
N2342,258914.0,110243.0,111,44,264831,108924,0,0
N922,258914.0,110243.0,111,44,264831,108924,0,0
N607,258914.0,110243.0,111,44,264831,108924,0,0
N1225,258909.5,110238.5,111,44,264831,108924,0,0
N247,258909.5,110238.5,111,44,264831,108924,0,0
N1814,258914.0,110243.0,111,44,264831,108924,0,0
N436,258914.0,110243.0,111,44,264831,108924,0,0
N701,258909.5,110238.5,111,44,264831,108924,0,0
N2447,258909.5,110238.5,111,44,264831,108924,0,0
N1422,258914.0,110243.0,111,44,264831,108924,0,0
N1607,258914.0,110243.0,111,44,264831,108924,0,0
N2344,18189.0,20272.5,9,24,27231,18888,0,0
N2188,258909.5,110238.5,111,44,264831,108924,0,0
N2147,258909.5,110238.5,111,44,264831,108924,0,0
N1133,258909.5,110238.5,111,44,264831,108924,0,0
N784,258909.5,110238.5,111,44,264831,108924,0,0
N1209,258914.0,110243.0,111,44,264831,108924,0,0
N161,258909.5,110238.5,111,44,264831,108924,0,0
N1756,258914.0,110243.0,111,44,264831,108924,0,0
N221,258914.0,110243.0,111,44,264831,108924,0,0
N1035,258914.0,110243.0,111,44,264831,108924,0,0
N572,258909.5,110238.5,111,44,264831,108924,0,0
N1014,18189.0,20272.5,9,24,27231,18888,0,0
N1427,258909.5,110238.5,111,44,264831,108924,0,0
N91,258914.0,110243.0,111,44,264831,108924,0,0
N1206,258909.5,110238.5,111,44,264831,108924,0,0
N1485,258914.0,110243.0,111,44,264831,108924,0,0
N1204,258909.5,110238.5,111,44,264831,108924,0,0
N716,258909.5,110238.5,111,44,264831,108924,0,0
N2544,258914.0,110243.0,111,44,264831,108924,0,0
N2469,258914.0,110243.0,111,44,264831,108924,0,0
N923,258914.0,110243.0,111,44,264831,108924,0,0
N1948,18189.0,20272.5,9,24,27231,18888,0,0
N1095,258909.5,110238.5,111,44,264831,108924,0,0
N1451,258909.5,110238.5,111,44,264831,108924,0,0
N977,258914.0,110243.0,111,44,264831,108924,0,0
N433,258914.0,110243.0,111,44,264831,108924,0,0
N672,18189.0,20272.5,9,24,27231,18888,0,0
N1621,258914.0,110243.0,111,44,264831,108924,0,0
N11,258909.5,110238.5,111,44,264831,108924,0,0
N1212,258914.0,110243.0,111,44,264831,108924,0,0
N2436,258914.0,110243.0,111,44,264831,108924,0,0
N2637,258914.0,110243.0,111,44,264831,108924,0,0
N1829,258909.5,110238.5,111,44,264831,108924,0,0
N1115,258909.5,110238.5,111,44,264831,108924,0,0
N1055,258914.0,110243.0,111,44,264831,108924,0,0
N2140,258914.0,110243.0,111,44,264831,108924,0,0
N187,258909.5,110238.5,111,44,264831,108924,0,0
N10,18189.0,20272.5,9,24,27231,18888,0,0
N43,258914.0,110243.0,111,44,264831,108924,0,0
N1175,258909.5,110238.5,111,44,264831,108924,0,0
N1993,258914.0,110243.0,111,44,264831,108924,0,0
N218,258909.5,110238.5,111,44,264831,108924,0,0
N1208,258909.5,110238.5,111,44,264831,108924,0,0
N438,18189.0,20272.5,9,24,27231,18888,0,0
N2278,258909.5,110238.5,111,44,264831,108924,0,0
N123,258914.0,110243.0,111,44,264831,108924,0,0
N1340,258914.0,110243.0,111,44,264831,108924,0,0
N1718,258914.0,110243.0,111,44,264831,108924,0,0
N2577,258909.5,110238.5,111,44,264831,108924,0,0
N1405,258914.0,110243.0,111,44,264831,108924,0,0
N357,258914.0,110243.0,111,44,264831,108924,0,0
N1227,258909.5,110238.5,111,44,264831,108924,0,0
N359,258909.5,110238.5,111,44,264831,108924,0,0
N1613,258914.0,110243.0,111,44,264831,108924,0,0
N31,261750.0,119223.25,116,64,266666,113804,0,0
N1849,18189.0,20272.5,9,24,27231,18888,0,0
N2114,18189.0,20272.5,9,24,27231,18888,0,0
N1933,261750.0,119223.25,116,64,266666,113804,0,0
N914,258909.5,110238.5,111,44,264831,108924,0,0
N907,258914.0,110243.0,111,44,264831,108924,0,0
N2246,258914.0,110243.0,111,44,264831,108924,0,0
N1578,258909.5,110238.5,111,44,264831,108924,0,0
N829,258909.5,110238.5,111,44,264831,108924,0,0
N1694,258909.5,110238.5,111,44,264831,108924,0,0
N2004,261750.0,119223.25,116,64,266666,113804,0,0
N2321,258914.0,110243.0,111,44,264831,108924,0,0
N953,18189.0,20272.5,9,24,27231,18888,0,0
N722,258909.5,110238.5,111,44,264831,108924,0,0
N1857,258914.0,110243.0,111,44,264831,108924,0,0
N545,258914.0,110243.0,111,44,264831,108924,0,0
N321,261750.0,119223.25,116,64,266666,113804,0,0
N2089,258909.5,110238.5,111,44,264831,108924,0,0
N1338,258914.0,110243.0,111,44,264831,108924,0,0
N1453,258914.0,110243.0,111,44,264831,108924,0,0
N1399,258909.5,110238.5,111,44,264831,108924,0,0
N468,258914.0,110243.0,111,44,264831,108924,0,0
N310,258909.5,110238.5,111,44,264831,108924,0,0
N755,258914.0,110243.0,111,44,264831,108924,0,0
N1606,258914.0,110243.0,111,44,264831,108924,0,0
N2443,258909.5,110238.5,111,44,264831,108924,0,0
N2120,258914.0,110243.0,111,44,264831,108924,0,0
N2123,258909.5,110238.5,111,44,264831,108924,0,0
N1959,258909.5,110238.5,111,44,264831,108924,0,0
N976,258909.5,110238.5,111,44,264831,108924,0,0
N866,258909.5,110238.5,111,44,264831,108924,0,0
N1516,261750.0,119223.25,116,64,266666,113804,0,0
N430,258914.0,110243.0,111,44,264831,108924,0,0
N1912,258909.5,110238.5,111,44,264831,108924,0,0
N1298,258914.0,110243.0,111,44,264831,108924,0,0
N720,261750.0,119223.25,116,64,266666,113804,0,0
N1896,261750.0,119223.25,116,64,266666,113804,0,0
N1957,258909.5,110238.5,111,44,264831,108924,0,0
N1662,258914.0,110243.0,111,44,264831,108924,0,0
N1221,258914.0,110243.0,111,44,264831,108924,0,0
N848,258909.5,110238.5,111,44,264831,108924,0,0
N1003,258914.0,110243.0,111,44,264831,108924,0,0
N1131,258909.5,110238.5,111,44,264831,108924,0,0
N302,258914.0,110243.0,111,44,264831,108924,0,0
N1004,258914.0,110243.0,111,44,264831,108924,0,0
N1008,258909.5,110238.5,111,44,264831,108924,0,0
N444,258909.5,110238.5,111,44,264831,108924,0,0
N2522,261750.0,119223.25,116,64,266666,113804,0,0
N1911,258914.0,110243.0,111,44,264831,108924,0,0
N1733,258909.5,110238.5,111,44,264831,108924,0,0
N2252,258914.0,110243.0,111,44,264831,108924,0,0
N574,258914.0,110243.0,111,44,264831,108924,0,0
N646,258909.5,110238.5,111,44,264831,108924,0,0
N2295,258914.0,110243.0,111,44,264831,108924,0,0
N779,258909.5,110238.5,111,44,264831,108924,0,0
N540,258914.0,110243.0,111,44,264831,108924,0,0
N675,258914.0,110243.0,111,44,264831,108924,0,0
N53,258909.5,110238.5,111,44,264831,108924,0,0
N2313,258914.0,110243.0,111,44,264831,108924,0,0
N1555,258914.0,110243.0,111,44,264831,108924,0,0
N2330,258909.5,110238.5,111,44,264831,108924,0,0
N1806,258909.5,110238.5,111,44,264831,108924,0,0
N256,258914.0,110243.0,111,44,264831,108924,0,0
N963,18189.0,20272.5,9,24,27231,18888,0,0
N2504,258914.0,110243.0,111,44,264831,108924,0,0
N273,261750.0,119223.25,116,64,266666,113804,0,0
N467,258914.0,110243.0,111,44,264831,108924,0,0
N1111,258914.0,110243.0,111,44,264831,108924,0,0
N233,258909.5,110238.5,111,44,264831,108924,0,0
N9,258909.5,110238.5,111,44,264831,108924,0,0
N297,258914.0,110243.0,111,44,264831,108924,0,0
N2124,258914.0,110243.0,111,44,264831,108924,0,0
N98,258909.5,110238.5,111,44,264831,108924,0,0
N941,261750.0,119223.25,116,64,266666,113804,0,0
N2411,261750.0,119223.25,116,64,266666,113804,0,0
N2543,258909.5,110238.5,111,44,264831,108924,0,0
N2357,258909.5,110238.5,111,44,264831,108924,0,0
N893,258909.5,110238.5,111,44,264831,108924,0,0
N1363,258914.0,110243.0,111,44,264831,108924,0,0
N2340,258909.5,110238.5,111,44,264831,108924,0,0
N331,258914.0,110243.0,111,44,264831,108924,0,0
N1786,261750.0,119223.25,116,64,266666,113804,0,0
N594,258909.5,110238.5,111,44,264831,108924,0,0
N707,258914.0,110243.0,111,44,264831,108924,0,0
N1963,258909.5,110238.5,111,44,264831,108924,0,0
N759,258914.0,110243.0,111,44,264831,108924,0,0
N2118,258914.0,110243.0,111,44,264831,108924,0,0
N2014,258914.0,110243.0,111,44,264831,108924,0,0
N1773,258909.5,110238.5,111,44,264831,108924,0,0
N535,261750.0,119223.25,116,64,266666,113804,0,0
N2230,258909.5,110238.5,111,44,264831,108924,0,0
N1064,258909.5,110238.5,111,44,264831,108924,0,0
N2326,258914.0,110243.0,111,44,264831,108924,0,0
N1605,258909.5,110238.5,111,44,264831,108924,0,0
N1323,258909.5,110238.5,111,44,264831,108924,0,0
N354,258909.5,110238.5,111,44,264831,108924,0,0
N1929,258914.0,110243.0,111,44,264831,108924,0,0
N2229,258909.5,110238.5,111,44,264831,108924,0,0
N276,258909.5,110238.5,111,44,264831,108924,0,0
N1237,258909.5,110238.5,111,44,264831,108924,0,0
N1737,258909.5,110238.5,111,44,264831,108924,0,0
N631,258909.5,110238.5,111,44,264831,108924,0,0
N2428,258909.5,110238.5,111,44,264831,108924,0,0
N2375,258914.0,110243.0,111,44,264831,108924,0,0
N400,261750.0,119223.25,116,64,266666,113804,0,0
N1512,258914.0,110243.0,111,44,264831,108924,0,0
N1582,258909.5,110238.5,111,44,264831,108924,0,0
N125,258909.5,110238.5,111,44,264831,108924,0,0
N2555,258909.5,110238.5,111,44,264831,108924,0,0
